zipcode;lat;long;month;price;floors;bedrooms;bathrooms;sqft_lot;sqft_living;basement;sqft_basement;sqft_above;yr_built;renovated;yr_renovated;condition;view;waterfront;grade
98092;47.2603;-122.194;2014-06;411605;2.0;Four;Three;3960;2658;False;;2658;2014;False;;3;0;False;9
98092;47.2603;-122.194;2014-11;400950;2.0;Four;Three;4554;2578;False;;2578;2014;False;;3;0;False;9
98092;47.2604;-122.139;2014-05;900000;1.5;Three;Four;217697;4080;False;;4080;2000;False;;3;3;False;10
98092;47.2608;-122.209;2014-06;270000;2.0;Four;Three;8497;1920;False;;1920;1998;False;;3;0;False;8
98092;47.261;-122.219;2015-04;324900;2.0;Three;Two;9740;2080;False;;2080;1988;False;;3;0;False;8
98092;47.2611;-122.198;2014-11;287000;2.0;Three;Three;6315;1600;False;;1600;2013;False;;3;0;False;8
98092;47.2615;-122.221;2014-12;250000;2.0;Three;Three;6000;1700;False;;1700;1997;False;;3;0;False;8
98092;47.2615;-122.198;2015-04;299000;2.0;Three;Three;4000;1572;False;;1572;2013;False;;3;0;False;8
98092;47.2617;-122.21;2015-02;269100;2.0;Three;Three;7904;2190;False;;2190;1995;False;;3;0;False;8
98092;47.2617;-122.19;2014-05;400000;1.5;Four;Three;42884;3630;True;1330.0;2300;1979;False;;3;0;False;9
98092;47.2618;-122.209;2015-03;319900;2.0;Three;Three;7580;2040;False;;2040;1998;False;;3;2;False;8
98092;47.2618;-122.12;2014-10;395000;1.0;Three;Two;217800;2030;False;;2030;1977;False;;4;2;False;8
98092;47.262;-122.22;2015-03;355000;2.0;Four;Three;9268;2130;False;;2130;1985;False;;4;0;False;8
98092;47.2621;-122.221;2014-09;262000;2.0;Three;Three;6200;1700;False;;1700;1997;False;;3;0;False;8
98092;47.2621;-122.218;2014-07;336000;2.0;Three;Two;11625;2820;False;;2820;1986;False;;3;0;False;8
98092;47.2622;-122.219;2015-02;264500;1.0;Three;Three;8346;1630;False;;1630;1990;False;;3;0;False;8
98092;47.2622;-122.212;2014-09;329000;2.0;Five or more;Three;7260;2570;False;;2570;1996;False;;3;0;False;8
98092;47.2623;-122.217;2014-08;205000;1.0;Three;Two;11419;1800;False;;1800;1989;False;;3;0;False;8
98092;47.2624;-122.221;2014-06;255000;2.0;Three;Three;6194;1720;False;;1720;1998;False;;3;0;False;8
98092;47.2625;-122.221;2015-04;260000;2.0;Three;Three;7401;1500;False;;1500;1998;False;;3;0;False;8
98092;47.2626;-122.218;2014-08;285167;2.0;Three;Two;8375;2200;False;;2200;1988;False;;3;0;False;8
98092;47.2627;-122.215;2015-02;329800;2.0;Four;Three;7047;2080;False;;2080;1996;False;;3;0;False;8
98092;47.263;-122.216;2015-04;537000;2.0;Four;Four;26040;4883;True;1024.0;3859;2006;False;;3;3;False;10
98092;47.2631;-122.212;2014-10;332100;2.0;Five or more;Four;6978;2660;True;680.0;1980;1996;False;;3;0;False;8
98092;47.2632;-122.209;2015-03;320000;2.0;Four;Three;7040;1940;False;;1940;1998;False;;3;0;False;8
98092;47.2634;-122.211;2015-04;346300;2.0;Four;Three;11018;2590;False;;2590;1998;False;;3;0;False;8
98092;47.2635;-122.209;2014-06;327000;2.0;Five or more;Three;8050;2400;False;;2400;1998;False;;3;0;False;8
98092;47.2636;-122.212;2014-06;308900;2.0;Three;Three;7294;2250;False;;2250;1994;False;;3;0;False;8
98092;47.2641;-122.215;2015-03;480000;2.0;Five or more;Four;12821;3480;True;590.0;2890;2004;False;;3;2;False;10
98092;47.2642;-122.219;2014-08;273000;2.0;Three;Two;7651;1830;False;;1830;1986;False;;3;0;False;8
98092;47.2642;-122.213;2014-08;272000;2.0;Three;Three;6608;1980;False;;1980;1994;False;;3;0;False;8
98092;47.2642;-122.187;2014-05;799950;2.0;Four;Four;196817;4220;False;;4220;1993;False;;3;0;False;10
98092;47.2643;-122.22;2014-07;340000;2.0;Three;Three;7917;2270;False;;2270;1986;False;;3;0;False;8
98092;47.2645;-122.163;2014-06;475000;1.0;Two;Two;224334;1490;False;;1490;1983;False;;3;2;False;8
98092;47.2646;-122.219;2015-02;249000;1.0;Three;Two;7500;1520;False;;1520;1985;False;;3;0;False;8
98092;47.2647;-122.221;2014-06;294000;1.0;Four;Three;8465;2210;True;720.0;1490;1990;False;;3;0;False;8
98092;47.2649;-122.218;2014-07;322500;2.0;Four;Two;9377;2140;False;;2140;1986;False;;4;0;False;8
98092;47.265;-122.22;2015-04;319950;2.0;Three;Three;7500;2240;False;;2240;1985;False;;3;0;False;8
98092;47.2654;-122.217;2015-01;329950;2.0;Four;Two;8874;2140;False;;2140;1986;False;;3;0;False;8
98092;47.2654;-122.216;2014-05;331950;2.0;Four;Three;9933;2530;True;520.0;2010;1990;False;;3;2;False;8
98092;47.2656;-122.217;2015-04;220000;2.0;Three;Three;11900;1980;False;;1980;1990;False;;3;0;False;8
98092;47.2658;-122.219;2014-11;280000;2.0;Four;Three;7416;2050;False;;2050;1990;False;;3;0;False;8
98092;47.2658;-122.218;2014-06;299995;2.0;Three;Three;7500;1970;False;;1970;1988;False;;3;0;False;8
98092;47.2659;-122.215;2014-05;347000;2.0;Four;Two;10026;2670;False;;2670;1996;False;;3;0;False;8
98092;47.2662;-122.088;2014-12;617000;2.0;Three;Two;360241;3020;False;;3020;1992;False;;3;0;False;8
98092;47.2667;-122.216;2014-05;420000;2.0;Four;Three;24123;3040;False;;3040;1999;False;;3;0;False;8
98092;47.2674;-122.072;2014-11;500000;2.0;Three;Three;208737;2110;False;;2110;1977;False;;3;3;False;9
98092;47.2687;-122.056;2014-12;905000;2.5;Three;Three;237402;3520;False;;3520;2004;False;;3;0;False;9
98092;47.2703;-122.069;2014-05;491500;1.0;Four;Two;125452;2190;False;;2190;1968;False;;3;2;False;9
98092;47.2711;-122.067;2014-10;760000;2.0;Three;Three;147856;4040;False;;4040;2004;False;;3;0;False;9
98092;47.2716;-122.144;2014-07;255500;1.5;Four;One;41194;1370;False;;1370;1900;False;;5;2;False;5
98092;47.2737;-122.153;2015-03;204555;1.5;Three;Two;15000;1260;False;;1260;1983;False;;4;0;False;7
98092;47.2757;-122.145;2015-03;200000;1.0;Three;Two;7905;1430;False;;1430;1988;False;;4;0;False;7
98092;47.2761;-122.153;2015-04;229999;1.0;Three;Two;6960;1310;False;;1310;1974;False;;4;0;False;7
98092;47.2761;-122.152;2015-01;212000;1.0;Three;Two;7875;1060;False;;1060;1986;False;;4;0;False;7
98092;47.2761;-122.152;2014-08;249000;1.0;Three;Two;7200;1580;True;500.0;1080;1976;False;;4;0;False;7
98092;47.2762;-122.148;2014-12;260000;1.0;Three;Two;9600;1950;True;750.0;1200;1987;False;;4;0;False;7
98092;47.2766;-122.146;2015-01;218500;1.0;Three;Two;9328;1390;False;;1390;1987;False;;4;0;False;7
98092;47.2769;-122.145;2014-08;229950;2.0;Three;Two;8910;1900;False;;1900;1988;False;;4;0;False;7
98092;47.278;-122.145;2014-09;248000;1.0;Three;Three;6840;2120;True;900.0;1220;1984;False;;3;0;False;7
98092;47.2838;-122.121;2014-11;456000;1.0;Five or more;Three;193406;2720;True;1020.0;1700;1968;False;;4;4;False;7
98092;47.2838;-122.006;2015-02;369000;1.0;Three;Two;99752;1820;False;;1820;1969;False;;4;0;False;7
98092;47.2848;-122.118;2015-05;490000;2.0;Three;Two;107157;2840;False;;2840;1983;False;;4;0;False;9
98092;47.2852;-122.19;2015-05;200000;2.0;Two;Two;1898;1360;False;;1360;1978;False;;3;0;False;7
98092;47.2853;-122.008;2015-04;449950;1.0;Three;Two;96703;2070;False;;2070;1999;False;;4;3;False;7
98092;47.2857;-122.189;2014-07;150000;2.0;Two;Two;1934;1360;False;;1360;1978;False;;4;0;False;7
98092;47.2873;-122.177;2014-10;270000;2.0;Four;Three;5821;2701;False;;2701;2013;False;;3;0;False;7
98092;47.2874;-122.192;2014-05;185000;1.0;Three;Two;8470;1370;False;;1370;1961;False;;4;0;False;7
98092;47.2874;-122.187;2015-03;263950;1.0;Three;Two;11613;1700;True;520.0;1180;1977;False;;5;0;False;7
98092;47.2881;-122.086;2015-05;399000;1.0;Three;Two;73616;2170;False;;2170;2008;False;;3;0;False;7
98092;47.2887;-122.109;2015-04;579950;1.0;Four;Three;213444;2880;True;740.0;2140;1984;False;;5;0;False;8
98092;47.2893;-122.084;2014-12;250000;1.0;One;One;123710;720;False;;720;1935;False;;4;0;False;6
98092;47.2894;-122.188;2014-07;247200;1.0;Three;One;11200;1590;False;;1590;1961;False;;4;0;False;7
98092;47.2899;-122.192;2014-11;164000;1.0;Three;One;8250;1070;False;;1070;1961;False;;3;0;False;7
98092;47.2906;-122.055;2015-02;325000;1.0;Three;Two;41325;2120;True;700.0;1420;1973;False;;4;0;False;7
98092;47.2909;-122.189;2014-11;305000;1.5;Five or more;Two;8400;2660;False;;2660;1961;False;;5;0;False;7
98092;47.291;-122.118;2015-02;413000;1.0;Three;Two;139392;2280;False;;2280;1977;False;;3;0;False;8
98092;47.2916;-122.185;2014-06;183000;1.0;Three;Two;9200;1330;False;;1330;1973;False;;4;0;False;7
98092;47.2917;-122.188;2014-05;200000;1.0;Four;Three;9600;1720;True;600.0;1120;1961;False;;3;0;False;7
98092;47.2917;-122.184;2015-03;225000;1.0;Three;Two;9200;1590;True;480.0;1110;1979;False;;4;0;False;7
98092;47.2923;-122.19;2015-03;196000;1.0;Three;One;7400;1090;False;;1090;1962;False;;4;0;False;7
98092;47.2925;-122.107;2014-05;549900;2.0;Four;Three;213879;2830;False;;2830;1987;False;;4;0;False;8
98092;47.2927;-122.183;2014-07;226740;1.0;Three;Two;8800;1410;False;;1410;1965;False;;4;0;False;7
98092;47.2931;-122.188;2014-07;235000;1.0;Three;Two;7920;1420;False;;1420;1962;False;;4;0;False;7
98092;47.2935;-122.108;2015-04;495000;2.0;Three;Three;156816;2577;False;;2577;2000;False;;3;0;False;8
98092;47.2942;-122.19;2015-02;267500;1.0;Three;Two;12000;1860;False;;1860;1976;False;;4;0;False;7
98092;47.295;-122.086;2014-05;560000;1.0;Three;Two;216777;2560;False;;2560;1986;False;;3;0;False;8
98092;47.2953;-122.185;2014-08;295450;1.0;Three;Two;17120;2030;True;140.0;1890;1966;False;;4;2;False;8
98092;47.2953;-122.097;2015-04;400000;2.0;Four;Three;180263;3030;True;1000.0;2030;1987;False;;3;0;False;7
98092;47.2953;-122.083;2014-07;404950;1.0;Four;Two;217014;2340;False;;2340;1982;False;;4;0;False;8
98092;47.2957;-122.187;2014-08;294000;1.5;Four;Two;12840;2930;False;;2930;1965;False;;4;0;False;8
98092;47.2959;-122.191;2014-10;225000;1.0;Four;Two;9350;1800;False;;1800;1969;False;;3;0;False;8
98092;47.2959;-122.166;2014-08;260000;2.0;Four;Two;16800;2320;False;;2320;1977;False;;4;0;False;9
98092;47.2961;-122.188;2014-08;265000;1.5;Five or more;Two;8075;2600;False;;2600;1969;False;;4;0;False;8
98092;47.2964;-122.116;2015-05;640000;2.0;Four;Three;215186;4090;True;420.0;3670;1979;False;;4;0;False;8
98092;47.2966;-122.19;2015-04;220000;1.0;Four;Two;8058;1180;False;;1180;1969;False;;5;0;False;7
98092;47.2969;-122.189;2015-01;339900;1.0;Four;Two;18042;2600;True;580.0;2020;1969;False;;4;0;False;8
98092;47.2969;-122.163;2014-12;235000;1.0;Three;Two;14030;1370;False;;1370;1977;False;;4;0;False;8
98092;47.2983;-122.166;2014-09;400000;1.0;;Three;15600;3320;True;1660.0;1660;1977;False;;4;0;False;8
98092;47.2984;-122.144;2014-08;506000;1.0;Three;Three;213008;2100;False;;2100;1990;False;;3;0;False;8
98092;47.3006;-122.066;2014-12;241000;1.0;Three;One;9611;1010;False;;1010;1973;False;;4;0;False;6
98092;47.3009;-122.125;2015-04;250000;1.0;Two;One;16828;700;False;;700;1958;False;;4;0;False;6
98092;47.3013;-122.109;2015-04;449000;1.0;Five or more;Three;61855;2570;True;1100.0;1470;1981;False;;4;0;False;7
98092;47.3017;-122.127;2014-07;734950;2.0;Four;Three;47179;4280;True;1230.0;3050;2002;False;;3;0;False;10
98092;47.302;-122.123;2014-06;345000;1.0;Two;Two;26615;1800;True;560.0;1240;1987;False;;5;0;False;7
98092;47.3023;-122.069;2015-02;299900;1.0;Three;Two;35026;1560;True;270.0;1290;1985;False;;3;0;False;7
98092;47.3024;-122.106;2015-03;178000;1.5;Four;Two;11163;1200;False;;1200;1970;False;;4;0;False;6
98092;47.3025;-122.067;2014-06;285000;2.0;Three;Two;35127;1680;False;;1680;1987;False;;3;0;False;7
98092;47.3028;-122.102;2014-09;400000;1.0;Three;Two;32109;2390;False;;2390;1975;True;2007.0;3;0;False;7
98092;47.3029;-122.069;2014-05;315000;1.0;Three;Two;31626;1400;True;260.0;1140;1987;False;;2;0;False;7
98092;47.3032;-122.123;2014-06;325000;1.0;Three;Two;26337;2250;False;;2250;1980;False;;3;0;False;8
98092;47.3037;-122.107;2014-08;195000;1.0;Three;One;9600;1300;False;;1300;1975;False;;4;0;False;6
98092;47.3041;-122.066;2015-04;335000;1.0;Three;Two;36769;1900;False;;1900;1987;False;;3;0;False;8
98092;47.3043;-122.159;2014-06;785000;2.0;Three;Four;21870;4500;False;;4500;2004;False;;3;0;False;10
98092;47.3043;-122.094;2014-05;335000;1.5;Three;Two;87625;2240;True;760.0;1480;1980;False;;2;0;False;7
98092;47.3045;-122.103;2015-03;725000;2.0;Four;Three;218506;3750;False;;3750;1991;False;;3;0;False;10
98092;47.3059;-122.108;2014-05;404000;1.0;Four;Three;35621;4060;True;2030.0;2030;1989;False;;3;0;False;9
98092;47.3062;-122.15;2014-06;657500;2.0;Four;Three;24190;4140;False;;4140;2002;False;;3;0;False;11
98092;47.3064;-122.108;2014-06;485000;2.0;Four;Three;35073;2470;False;;2470;1989;False;;3;0;False;9
98092;47.3064;-122.1;2014-12;465000;2.0;Four;Three;39413;2820;False;;2820;1989;False;;4;0;False;9
98092;47.3065;-122.158;2014-11;930000;2.0;Four;Four;24663;5710;False;;5710;2007;False;;3;0;False;11
98092;47.3065;-122.113;2014-12;370000;2.0;Three;Two;35306;3230;False;;3230;1987;False;;3;0;False;9
98092;47.3067;-122.116;2015-03;443000;2.0;Four;Three;35124;2620;False;;2620;1987;False;;3;0;False;9
98092;47.3068;-122.088;2014-10;510000;1.0;Four;Two;102366;2990;False;;2990;1974;False;;4;0;False;8
98092;47.3069;-122.148;2014-07;835000;2.0;Four;Four;25714;4930;False;;4930;2005;False;;3;0;False;12
98092;47.3076;-122.101;2015-03;450000;1.0;Three;Three;39324;2840;True;640.0;2200;1988;False;;3;0;False;9
98092;47.308;-122.087;2014-09;555000;1.0;Three;Three;188760;3760;True;1120.0;2640;1979;False;;4;0;False;10
98092;47.3087;-122.088;2015-04;675000;2.0;Four;Four;100835;3090;False;;3090;1999;False;;3;0;False;9
98092;47.3094;-122.191;2014-12;309900;1.0;Five or more;Three;17825;2100;True;700.0;1400;1974;False;;4;0;False;7
98092;47.3096;-122.197;2015-03;265953;1.0;Three;Two;13068;1470;False;;1470;1975;False;;4;0;False;7
98092;47.3097;-122.099;2015-04;380000;1.0;Three;Three;51212;2090;True;580.0;1510;1989;False;;3;0;False;8
98092;47.3099;-122.197;2014-08;271675;1.0;Three;Two;13068;2140;True;680.0;1460;1974;False;;4;0;False;7
98092;47.3099;-122.116;2014-06;489950;1.0;Four;Two;31941;2640;False;;2640;1986;False;;4;0;False;9
98092;47.3099;-122.09;2014-07;170000;1.0;Three;Two;81549;1350;False;;1350;1966;False;;2;0;False;7
98092;47.3103;-122.199;2014-10;368500;2.0;Two;Two;19141;2510;False;;2510;1977;False;;3;0;False;9
98092;47.3106;-122.116;2014-12;460000;2.0;Four;Two;36114;2690;False;;2690;1986;False;;4;0;False;9
98092;47.3107;-122.189;2014-09;355000;1.0;Four;Two;15000;2040;True;680.0;1360;1967;False;;4;0;False;7
98092;47.3109;-122.097;2015-04;449500;2.0;Four;Three;55931;2410;False;;2410;1989;False;;3;0;False;9
98092;47.312;-122.183;2015-04;206000;1.0;Three;One;9239;1320;False;;1320;1968;False;;4;0;False;7
98092;47.312;-122.129;2015-03;284000;1.0;Three;Two;35100;1320;False;;1320;1990;False;;3;0;False;7
98092;47.312;-122.115;2014-09;381500;1.0;Two;Two;35183;2160;False;;2160;1985;False;;3;0;False;9
98092;47.3122;-122.191;2015-04;289999;1.0;Five or more;Three;8240;2180;True;960.0;1220;1977;False;;4;0;False;8
98092;47.3123;-122.186;2014-07;148226;1.0;Three;One;7360;1400;False;;1400;1968;False;;4;0;False;7
98092;47.3124;-122.188;2015-05;359000;2.0;Four;Three;7883;2640;False;;2640;1990;False;;3;0;False;8
98092;47.3124;-122.183;2015-03;240000;1.0;Three;Two;7373;1100;False;;1100;1968;False;;4;0;False;7
98092;47.3126;-122.129;2015-02;257000;1.0;Three;Two;36537;1330;False;;1330;1989;False;;4;0;False;7
98092;47.3128;-122.184;2014-06;210000;1.0;Three;Two;7210;1440;False;;1440;1983;False;;3;0;False;8
98092;47.3128;-122.13;2015-03;259500;1.0;Three;Two;35060;1330;False;;1330;1989;False;;3;0;False;7
98092;47.3131;-122.191;2015-02;300000;2.0;Four;Two;7600;2200;False;;2200;1978;False;;3;0;False;8
98092;47.3131;-122.115;2015-02;399950;1.0;Four;Two;31465;2420;False;;2420;1984;False;;3;0;False;9
98092;47.3132;-122.182;2015-02;285000;2.0;Four;Two;7200;1970;False;;1970;1979;False;;3;0;False;8
98092;47.3138;-122.192;2014-06;210000;1.0;Four;Two;7680;1200;False;;1200;1968;False;;3;0;False;7
98092;47.3139;-122.116;2014-07;424000;2.0;Three;Three;34680;2200;False;;2200;1985;False;;3;0;False;9
98092;47.3141;-122.192;2015-04;185000;1.0;Three;Two;7800;1500;False;;1500;1968;False;;3;0;False;7
98092;47.3143;-122.134;2014-06;280000;1.0;Three;Two;42399;1790;False;;1790;1990;False;;4;0;False;7
98092;47.315;-122.193;2015-01;383000;2.0;Four;Three;8055;2640;False;;2640;2004;False;;3;0;False;9
98092;47.3151;-122.19;2014-06;235000;1.0;Three;Two;7280;1190;False;;1190;1968;False;;4;0;False;7
98092;47.3155;-122.182;2014-07;192950;2.0;Three;One;3330;1170;False;;1170;1969;False;;4;0;False;6
98092;47.3155;-122.182;2014-06;152000;1.0;Three;One;3264;1090;False;;1090;1969;False;;4;0;False;6
98092;47.3156;-122.188;2014-05;265000;1.0;Three;Two;5706;1570;False;;1570;1998;False;;3;0;False;7
98092;47.3156;-122.186;2014-08;216000;1.0;Three;Two;8670;1310;False;;1310;1984;False;;4;0;False;6
98092;47.3156;-122.128;2015-03;146300;1.0;Three;One;9668;1200;False;;1200;1975;False;;5;0;False;6
98092;47.3159;-122.183;2014-12;143000;1.0;Three;One;3315;1090;False;;1090;1969;False;;4;0;False;6
98092;47.3161;-122.182;2014-10;152500;1.0;Three;One;3523;1090;False;;1090;1969;False;;4;0;False;6
98092;47.3162;-122.194;2014-05;245100;1.0;Three;Two;7958;1300;False;;1300;1996;False;;3;0;False;7
98092;47.3162;-122.183;2014-09;149000;1.0;Three;One;2800;1090;False;;1090;1969;False;;3;0;False;6
98092;47.3163;-122.188;2015-04;278500;1.0;Three;Two;5250;1570;False;;1570;1998;False;;3;0;False;7
98092;47.3163;-122.142;2014-07;378500;2.0;Three;Three;43821;2860;False;;2860;1990;False;;4;0;False;9
98092;47.3164;-122.199;2015-01;667000;1.0;Three;Three;31215;2216;False;;2216;1968;True;2005.0;3;0;False;9
98092;47.3164;-122.196;2014-12;225000;1.0;Four;Two;7245;1750;True;700.0;1050;1974;False;;4;0;False;7
98092;47.3167;-122.187;2015-03;308000;2.0;Four;Three;5642;1960;False;;1960;1998;False;;3;0;False;7
98092;47.3168;-122.174;2014-06;235000;2.0;Four;Two;9415;1570;False;;1570;1984;False;;4;0;False;7
98092;47.317;-122.196;2014-05;234000;1.0;Four;Two;9010;1630;True;580.0;1050;1975;False;;4;0;False;7
98092;47.317;-122.182;2014-11;90000;2.0;Three;One;2490;980;False;;980;1969;False;;4;0;False;6
98092;47.3173;-122.181;2015-03;230000;1.0;Three;Two;9125;1720;True;580.0;1140;1981;False;;4;0;False;7
98092;47.3174;-122.18;2014-09;225000;1.0;Three;Two;14182;1610;True;510.0;1100;1978;False;;4;0;False;7
98092;47.3174;-122.127;2014-11;206990;1.0;Three;One;9620;1330;False;;1330;1976;False;;5;0;False;6
98092;47.3175;-122.182;2015-01;220000;1.0;Three;Two;7587;1720;True;580.0;1140;1981;False;;4;0;False;7
98092;47.3175;-122.17;2014-07;200000;1.0;Three;Two;5757;1290;False;;1290;1994;False;;3;0;False;7
98092;47.3177;-122.182;2014-12;245000;1.0;Three;Two;9342;1720;True;580.0;1140;1981;False;;4;0;False;7
98092;47.3178;-122.174;2014-05;224500;1.5;Four;One;8355;1430;False;;1430;1983;False;;4;0;False;7
98092;47.3182;-122.189;2014-12;265000;2.0;Four;Three;4443;2040;False;;2040;2001;False;;3;0;False;8
98092;47.3186;-122.171;2014-09;240000;1.0;Three;Three;9864;1520;True;360.0;1160;1993;False;;3;0;False;7
98092;47.3187;-122.182;2015-03;234975;1.0;Three;Two;8073;1650;True;550.0;1100;1980;False;;3;0;False;7
98092;47.3187;-122.182;2015-04;210000;2.0;Two;One;4700;1520;False;;1520;1978;False;;4;0;False;7
98092;47.3187;-122.18;2014-08;203000;1.0;Three;Two;8000;1490;True;290.0;1200;1978;False;;4;0;False;7
98092;47.3187;-122.179;2015-01;203000;1.0;Three;Two;9000;1610;True;510.0;1100;1978;False;;4;0;False;7
98092;47.3187;-122.171;2015-03;203700;1.0;Three;Two;7958;1660;True;530.0;1130;1983;False;;3;0;False;7
98092;47.3188;-122.174;2015-04;190000;1.0;Three;One;7610;950;False;;950;1983;False;;3;0;False;7
98092;47.3191;-122.191;2015-01;283500;2.0;Four;Three;5577;1990;False;;1990;1999;False;;3;0;False;7
98092;47.3191;-122.18;2014-06;200000;1.0;Three;Two;6833;1190;False;;1190;1995;False;;3;0;False;7
98092;47.3191;-122.177;2014-06;280000;2.0;;Three;5458;1940;False;;1940;1994;False;;3;0;False;7
98092;47.3197;-122.117;2015-03;250000;1.0;Three;Two;32137;1560;True;650.0;910;1976;False;;5;0;False;7
98092;47.3198;-122.178;2015-04;282000;2.0;Three;Two;3600;1552;False;;1552;2012;False;;3;0;False;7
98092;47.3199;-122.186;2014-08;339900;2.0;Three;Three;7423;2420;False;;2420;1990;False;;3;0;False;8
98092;47.3199;-122.1;2014-12;288000;1.0;Three;One;40500;1410;False;;1410;1961;False;;4;0;False;7
98092;47.32;-122.178;2015-04;281000;2.0;Four;Two;3600;1677;False;;1677;2012;False;;3;0;False;7
98092;47.3201;-122.177;2014-11;245000;1.0;Three;Three;6785;1820;True;400.0;1420;1994;False;;3;0;False;7
98092;47.3203;-122.185;2014-06;350000;2.0;Three;Three;7836;2680;False;;2680;1990;True;2009.0;3;0;False;8
98092;47.3203;-122.184;2015-02;335000;2.0;Three;Three;8040;2260;False;;2260;1990;False;;3;0;False;8
98092;47.3204;-122.178;2014-12;245000;2.0;Three;Two;3677;1422;False;;1422;2012;False;;3;0;False;7
98092;47.3205;-122.178;2015-05;264000;2.0;Three;Two;3677;1552;False;;1552;2012;False;;3;0;False;7
98092;47.3209;-122.185;2014-07;359950;2.0;Three;Three;8604;2540;False;;2540;1991;False;;3;0;False;8
98092;47.321;-122.185;2015-01;323400;1.0;Four;Three;9138;2060;True;630.0;1430;1992;False;;3;0;False;8
98092;47.3211;-122.182;2014-09;353900;2.0;Three;Three;3900;2517;False;;2517;2014;False;;3;0;False;8
98092;47.3212;-122.118;2014-11;324888;2.0;Four;Two;28750;2160;False;;2160;1978;False;;4;0;False;8
98092;47.3213;-122.187;2014-11;299500;1.0;Three;Two;11700;1880;False;;1880;1968;False;;4;0;False;7
98092;47.3224;-122.122;2015-03;353000;1.0;Four;Three;268329;2200;True;790.0;1410;1989;False;;3;0;False;7
98092;47.3229;-122.182;2015-02;299800;2.0;Four;Three;4708;2410;False;;2410;2002;False;;3;0;False;8
98092;47.3231;-122.103;2014-12;279000;1.0;Four;Two;10051;1980;False;;1980;1969;True;2003.0;3;0;False;7
98092;47.3232;-122.103;2014-12;224000;1.0;Three;Two;10125;1100;False;;1100;1969;False;;4;0;False;7
98092;47.3248;-122.179;2014-08;350000;1.0;Three;Two;81893;1680;False;;1680;1991;False;;3;0;False;7
98092;47.3248;-122.169;2015-03;289999;1.0;Three;Two;9285;1490;False;;1490;1995;False;;3;0;False;8
98092;47.3249;-122.187;2015-04;395000;2.0;Four;Three;10951;2810;False;;2810;2003;False;;3;0;False;8
98092;47.3251;-122.186;2014-08;386000;2.0;Four;Three;11897;2810;False;;2810;2003;False;;3;0;False;8
98092;47.3252;-122.167;2015-01;299999;2.0;Four;Three;4828;1981;False;;1981;2013;False;;3;0;False;8
98092;47.3255;-122.192;2014-09;405000;2.0;Five or more;Four;9742;3672;True;666.0;3006;2006;False;;3;0;False;9
98092;47.3255;-122.164;2015-04;388500;2.0;Four;Three;6197;2718;False;;2718;2006;False;;3;0;False;8
98092;47.3257;-122.17;2014-12;339999;2.0;Three;Three;8093;2360;False;;2360;1995;False;;3;0;False;8
98092;47.3258;-122.186;2014-07;255000;2.0;Four;Two;3179;1680;False;;1680;2002;False;;3;0;False;8
98092;47.3258;-122.186;2015-03;273950;2.0;Three;Two;3109;1570;False;;1570;2002;False;;3;0;False;8
98092;47.3258;-122.165;2014-07;300000;2.0;Four;Three;3826;2303;False;;2303;2006;False;;3;0;False;8
98092;47.3259;-122.167;2015-04;359950;2.0;Five or more;Three;3990;2844;False;;2844;2013;False;;3;0;False;8
98092;47.3261;-122.163;2014-07;356250;2.0;Three;Three;5115;2060;False;;2060;2014;False;;3;0;False;9
98092;47.3262;-122.174;2014-09;272000;2.0;Four;Three;6175;2070;False;;2070;1993;False;;3;0;False;8
98092;47.3262;-122.165;2015-03;402395;2.0;Four;Three;5385;2669;False;;2669;2014;False;;3;0;False;9
98092;47.3263;-122.189;2015-04;262000;2.0;Three;Three;8727;1970;False;;1970;1995;False;;3;0;False;7
98092;47.3263;-122.18;2014-09;374500;2.0;Four;Three;5811;3135;False;;3135;2005;False;;3;0;False;9
98092;47.3266;-122.175;2015-01;289950;1.0;Four;Three;5050;2040;True;550.0;1490;1993;False;;3;0;False;8
98092;47.3266;-122.169;2014-07;285000;2.0;Five or more;Three;6300;2270;False;;2270;1995;False;;3;0;False;8
98092;47.3267;-122.166;2014-06;320000;1.0;Four;Two;43560;1890;False;;1890;1974;False;;4;0;False;8
98092;47.3269;-122.165;2014-08;471275;2.0;Four;Three;5038;3361;False;;3361;2014;False;;3;0;False;9
98092;47.3273;-122.173;2014-11;342000;2.0;Four;Three;7792;2380;False;;2380;1993;False;;3;0;False;8
98092;47.3273;-122.163;2014-07;471835;2.0;Four;Three;5354;3281;False;;3281;2014;False;;3;0;False;9
98092;47.3274;-122.178;2014-06;350000;2.0;Four;Three;5606;2560;False;;2560;2004;False;;3;0;False;9
98092;47.3275;-122.171;2015-03;284000;1.0;Four;Three;7145;2040;True;550.0;1490;1994;False;;3;0;False;8
98092;47.3276;-122.163;2014-07;399440;2.0;Four;Three;4396;2311;False;;2311;2014;False;;3;0;False;9
98092;47.3279;-122.191;2014-05;367500;2.0;Four;Three;7231;3110;False;;3110;1997;False;;3;0;False;8
98092;47.3281;-122.164;2014-07;345000;2.0;Four;Three;6002;1983;False;;1983;2012;False;;3;0;False;9
98092;47.3281;-122.124;2014-10;559000;2.0;Three;Three;217800;3110;False;;3110;2001;False;;3;0;False;9
98092;47.3282;-122.198;2014-11;390000;1.0;Three;Three;21780;2500;True;730.0;1770;1986;False;;3;0;False;8
